qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3,Target
2194,240,91,15,29,19,1:24.723,,,0
2195,240,92,30,16,20,1:25.127,,,0
2196,240,89,29,10,21,1:25.225,,,0
2197,240,85,30,17,22,1:25.886,,,0
2198,240,90,28,22,23,1:26.269,,,0
2199,240,50,31,12,24,1:27.323,,,0
2200,240,64,28,21,25,1:27.792,,,0
2201,240,93,31,11,26,1:28.106,,,0
2202,241,14,3,6,1,1:53.241,,,1
2203,241,71,3,5,2,1:54.057,,,1
2204,241,30,22,1,3,1:54.272,,,1
2205,241,56,17,15,4,1:54.381,,,1
2206,241,57,1,8,5,1:54.529,,,1
2207,241,55,6,27,6,1:54.637,,,1
2208,241,63,25,4,7,1:54.757,,,1
2209,241,77,6,28,8,1:55.276,,,1
2210,241,49,15,30,9,1:55.583,,,1
2211,241,22,17,14,10,1:56.114,,,1
2212,241,65,22,6,11,1:57.068,,,0
2213,241,81,29,9,12,1:57.092,,,0
2214,241,69,18,24,13,1:57.167,,,0
2215,241,50,31,12,14,1:57.231,,,0
2216,241,79,25,3,15,1:57.484,,,0
2217,241,94,18,23,16,1:58.066,,,0
2218,241,87,1,7,17,1:58.660,,,0
2219,241,44,27,26,18,1:58.824,,,0
2220,241,88,27,25,19,1:58.882,,,0
2221,241,93,31,11,20,1:59.539,,,0
2222,241,91,15,29,21,2:00.751,,,0
2223,241,85,30,17,22,2:01.763,,,0
2224,241,92,30,16,23,2:04.050,,,0
2225,241,90,28,22,24,2:04.481,,,0
2226,241,64,28,21,25,2:05.932,,,0
2227,241,89,29,10,26,2:07.298,,,0
2228,242,30,22,1,1,1:27.274,,,1
2229,242,77,6,28,2,1:27.282,,,1
2230,242,14,3,6,3,1:27.459,,,1
2231,242,71,3,5,4,1:27.512,,,1
2232,242,55,6,27,5,1:27.813,,,1
2233,242,57,1,8,6,1:28.343,,,1
2234,242,56,17,15,7,1:28.516,,,1
2235,242,65,22,6,8,1:29.350,,,1
2236,242,95,1,7,9,1:29.517,,,1
2237,242,22,17,14,10,1:29.551,,,1
2238,242,81,29,9,11,1:29.582,,,0
2239,242,44,27,26,12,1:30.760,,,0
2240,242,63,25,4,13,1:31.035,,,0
2241,242,49,15,30,14,1:31.358,,,0
2242,242,79,25,3,15,1:31.630,,,0
2243,242,88,27,25,16,1:31.913,,,0
2244,242,50,31,12,17,1:32.156,,,0
2245,242,94,18,23,18,1:32.445,,,0
2246,242,89,29,10,19,1:32.710,,,0
2247,242,69,18,24,20,1:33.071,,,0
2248,242,91,15,29,21,1:33.494,,,0
2249,242,92,30,16,22,1:33.892,,,0
2250,242,93,31,11,23,1:33.965,,,0
2251,242,85,30,17,24,1:35.169,,,0
2252,242,90,28,22,25,1:36.065,,,0
2253,242,64,28,21,26,1:36.624,,,0
2254,243,30,22,1,1,1:21.452,,,1
2255,243,55,6,27,2,1:22.052,,,1
2256,243,77,6,28,3,1:22.071,,,1
2257,243,14,3,6,4,1:22.332,,,1
2258,243,71,3,5,5,1:22.349,,,1
2259,243,56,17,15,6,1:23.352,,,1
2260,243,65,22,2,7,1:23.536,,,1
2261,243,22,17,14,8,1:23.705,,,1
2262,243,57,1,8,9,1:23.833,,,1
2263,243,95,1,7,10,1:23.927,,,1
2264,243,84,27,25,11,1:24.727,,,0
2265,243,49,15,30,12,1:24.802,,,0
2266,243,63,25,4,13,1:24.971,,,0
2267,243,81,29,9,14,1:25.053,,,0
2268,243,44,27,26,15,1:25.204,,,0
2269,243,50,31,12,16,1:25.827,,,0
2270,243,79,25,3,17,1:25.946,,,0
2271,243,89,29,10,18,1:26.059,,,0
2272,243,94,18,23,19,1:26.619,,,0
2273,243,91,15,29,20,1:27.007,,,0
2274,243,69,18,24,21,1:27.345,,,0
2275,243,93,31,11,22,1:27.575,,,0
2276,243,85,30,17,23,1:28.094,,,0
2277,243,92,30,16,24,1:28.598,,,0
2278,243,90,28,22,25,1:28.963,,,0
2279,243,64,28,21,26,1:29.540,,,0
2280,244,71,3,5,1,1:21.952,,,1
2281,244,30,22,1,2,1:22.742,,,1
2282,244,14,3,6,3,1:23.109,,,1
2283,244,77,6,28,4,1:23.220,,,1
2284,244,55,6,27,5,1:23.754,,,1
2285,244,57,1,8,6,1:23.857,,,1
2286,244,65,22,2,7,1:23.885,,,1
2287,244,84,27,26,8,1:24.447,,,1
2288,244,56,17,15,9,1:24.857,,,1
2289,244,87,1,7,10,1:24.933,,,1
2290,244,22,17,14,11,1:25.081,,,0
2291,244,44,27,26,12,1:25.125,,,0
2292,244,81,29,9,13,1:25.447,,,0
2293,244,49,15,30,14,1:25.661,,,0
2294,244,79,25,3,15,1:25.808,,,0
2295,244,69,18,24,16,1:25.969,,,0
2296,244,63,25,4,17,1:26.473,,,0
2297,244,94,18,23,18,1:26.913,,,0
2298,244,96,15,29,19,1:27.145,,,0
2299,244,93,31,11,20,1:28.337,,,0
2300,244,92,30,16,21,1:29.039,,,0
2301,244,64,28,21,22,1:29.244,,,0
2302,244,50,31,12,23,1:29.391,,,0
2303,244,90,28,22,24,1:29.608,,,0
2304,244,85,30,17,25,1:30.149,,,0
2305,244,89,29,10,26,1:31.542,,,0
2306,245,30,22,1,1,1:27.661,,,1
2307,245,71,3,5,2,1:28.039,,,1
2308,245,14,3,6,3,1:28.091,,,1
2309,245,77,6,28,4,1:28.189,,,1
2310,245,55,6,27,5,1:28.474,,,1
2311,245,65,22,2,6,1:28.498,,,1
2312,245,57,1,8,7,1:28.910,,,1
2313,245,56,17,15,8,1:29.021,,,1
2314,245,22,17,14,9,1:29.171,,,1
2315,245,87,1,7,10,1:29.641,,,1
2316,245,44,27,26,11,1:29.809,,,0
2317,245,49,15,30,12,1:30.017,,,0
2318,245,81,29,9,13,1:30.159,,,0
2319,245,84,27,25,14,1:30.255,,,0
2320,245,63,25,4,15,1:30.657,,,0
2321,245,79,25,3,16,1:31.382,,,0
2322,245,94,18,23,17,1:31.445,,,0
2323,245,96,15,29,18,1:31.838,,,0
2324,245,69,18,24,19,1:31.853,,,0
2325,245,92,30,16,20,1:32.841,,,0
2326,245,85,30,17,21,1:32.894,,,0
2327,245,89,29,10,22,1:32.995,,,0
2328,245,90,28,22,23,1:34.000,,,0
2329,245,64,28,21,24,1:34.982,,,0
2330,246,71,3,5,1,1:17.225,,,1
2331,246,30,22,1,2,1:17.512,,,1
2332,246,14,3,6,3,1:17.925,,,1
2333,246,55,6,27,4,1:18.761,,,1
2334,246,22,17,14,5,1:18.810,,,1
2335,246,44,27,26,6,1:19.047,,,1
2336,246,77,6,28,7,1:19.051,,,1
2337,246,57,1,8,8,1:19.238,,,1
2338,246,84,27,25,9,1:19.384,,,1
2339,246,65,22,2,10,1:19.555,,,1
2340,246,56,17,15,11,1:19.845,,,0
2341,246,49,15,30,12,1:20.309,,,0
2342,246,87,1,7,13,1:20.527,,,0
2343,246,63,25,4,14,1:20.796,,,0
2344,246,96,15,29,15,1:20.943,,,0
2345,246,81,29,9,16,1:21.076,,,0
2346,246,69,18,24,17,1:21.323,,,0
2347,246,89,29,10,18,1:21.894,,,0
2348,246,79,25,3,19,1:21.930,,,0
2349,246,94,18,23,20,1:22.104,,,0
2350,246,85,30,17,21,1:23.466,,,0
2351,246,92,30,16,22,1:23.647,,,0
2352,246,64,28,21,23,1:24.184,,,0
2353,246,90,28,22,24,1:24.865,,,0
2354,247,71,3,5,1,1:28.124,,,1
2355,247,30,22,1,2,1:28.397,,,1
2356,247,14,3,6,3,1:28.947,,,1
2357,247,77,6,28,4,1:29.657,,,1
2358,247,65,22,2,5,1:29.867,,,1
2359,247,55,6,27,6,1:29.874,,,1
2360,247,56,17,15,7,1:30.083,,,1
2361,247,57,1,8,8,1:30.140,,,1
2362,247,22,17,14,9,1:30.354,,,1
2363,247,87,1,7,10,1:30.453,,,1
2364,247,84,27,25,11,1:30.946,,,0
2365,247,49,15,30,12,1:31.602,,,0
2366,247,44,27,26,13,1:31.842,,,0
2367,247,79,25,3,14,1:32.087,,,0
2368,247,94,18,23,15,1:32.259,,,0
2369,247,96,15,29,16,1:33.166,,,0
2370,247,97,29,9,17,1:34.154,,,0
2371,247,69,18,24,18,1:34.556,,,0
2372,247,89,29,10,19,1:35.323,,,0
2373,247,64,28,21,20,1:36.023,,,0
2374,247,92,30,16,21,1:36.076,,,0
2375,247,90,28,22,22,1:36.651,,,0
2376,247,63,25,3,23,1:48.639,,,0
2377,247,85,30,17,24,1:52.398,,,0
2378,248,71,3,5,1,1:44.385,,,1
2379,248,30,22,1,2,1:44.465,,,1
2380,248,14,3,6,3,1:44.540,,,1
2381,248,77,6,28,4,1:45.553,,,1
2382,248,22,17,14,5,1:45.765,,,1
2383,248,56,17,15,6,1:45.846,,,1
2384,248,57,1,8,7,1:45.849,,,1
2385,248,87,1,7,8,1:46.221,,,1
2386,248,65,22,2,9,1:46.315,,,1
2387,248,55,6,27,10,1:46.356,,,1
2388,248,49,15,30,11,1:46.801,,,0
2389,248,44,27,26,12,1:47.372,,,0
2390,248,63,25,4,13,1:47.507,,,0
2391,248,96,15,29,14,1:47.636,,,0
2392,248,97,29,9,15,1:48.093,,,0
2393,248,69,18,24,16,1:49.302,,,0
2394,248,79,25,3,17,1:49.402,,,0
2395,248,88,27,25,18,1:49.716,,,0
2396,248,89,29,10,19,1:49.892,,,0
2397,248,94,18,23,20,1:49.990,,,0
2398,248,64,28,21,21,1:52.961,,,0
2399,248,90,28,22,22,1:53.405,,,0
2400,248,85,30,17,23,1:53.492,,,0
2401,248,86,30,16,24,1:54.625,,,0
2402,249,71,3,5,1,1:16.982,,,1
2403,249,14,3,6,2,1:17.366,,,1
2404,249,30,22,1,3,1:17.558,,,1
2405,249,77,6,28,4,1:18.059,,,1
2406,249,57,1,8,5,1:18.363,,,1
2407,249,55,6,27,6,1:18.968,,,1
2408,249,56,17,15,7,1:19.499,,,1
2409,249,84,27,25,8,1:19.748,,,1
2410,249,65,22,2,9,1:20.072,,,1
2411,249,44,27,26,10,1:20.160,,,1
2412,249,49,15,30,11,1:20.413,,,0
2413,249,69,18,24,12,1:20.543,,,0
2414,249,87,1,7,13,1:20.640,,,0
2415,249,22,17,14,14,1:20.902,,,0
2416,249,83,18,23,15,1:21.156,,,0
2417,249,63,25,4,16,1:21.624,,,0
2418,249,79,25,3,17,1:21.702,,,0
2419,249,89,29,10,18,1:22.081,,,0
2420,249,96,15,29,19,1:22.161,,,0
2421,249,97,29,9,20,1:23.275,,,0
2422,249,90,28,22,21,1:24.351,,,0
2423,249,85,30,17,22,1:24.371,,,0
2424,249,64,28,21,23,1:24.695,,,0
2425,249,86,30,16,24,1:26.570,,,0
2426,250,77,6,28,1,1:54.392,,,1
2427,250,55,6,27,2,1:54.631,,,1
2428,250,57,1,8,3,1:55.435,,,1
2429,250,65,22,2,4,1:56.085,,,1
2430,250,14,3,6,5,1:56.254,,,1
2431,250,87,1,7,6,1:56.622,,,1
2432,250,56,17,15,7,1:57.001,,,1
2433,250,71,3,5,8,1:57.768,,,1
2434,250,44,27,26,9,1:58.021,,,1
2435,250,49,15,30,10,1:58.148,,,1
2436,250,63,25,4,11,1:58.224,,,0
2437,250,22,17,14,12,1:58.293,,,0
2438,250,84,27,26,13,1:58.314,,,0
2439,250,96,15,29,14,1:58.356,,,0
2440,250,79,25,3,15,1:58.551,,,0
2441,250,30,22,1,16,1:59.079,,,0
2442,250,83,18,23,17,1:59.256,,,0
2443,250,89,29,10,18,2:00.990,,,0
2444,250,69,18,24,19,2:01.013,,,0
2445,250,97,29,9,20,2:01.685,,,0
2446,250,85,30,17,21,2:02.405,,,0
2447,250,90,28,22,22,2:03.817,,,0
2448,250,86,30,16,23,2:06.407,,,0
2449,250,64,28,21,24,2:09.537,,,0
2450,251,14,3,6,1,1:24.462,,,1
2451,251,30,22,1,2,1:25.026,,,1
2452,251,77,6,28,3,1:25.353,,,1
2453,251,71,3,5,4,1:25.699,,,1
2454,251,55,6,27,5,1:25.707,,,1
2455,251,22,17,14,6,1:25.919,,,1
2456,251,57,1,8,7,1:25.920,,,1
2457,251,65,22,2,8,1:26.433,,,1
2458,251,87,1,7,9,1:26.472,,,1
2459,251,49,15,30,10,1:26.541,,,1
2460,251,84,27,26,11,1:27.067,,,0
2461,251,56,17,15,12,1:27.271,,,0
2462,251,44,27,26,13,1:27.384,,,0
2463,251,96,15,29,14,1:28.741,,,0
2464,251,97,29,9,15,1:28.870,,,0
2465,251,63,25,4,16,1:29.028,,,0
2466,251,79,25,3,17,1:29.287,,,0
2467,251,69,18,24,18,1:29.559,,,0
2468,251,83,18,23,19,1:29.936,,,0
2469,251,89,29,10,20,1:30.515,,,0
2470,251,85,30,17,21,1:30.721,,,0
2471,251,90,28,22,22,1:30.834,,,0
2472,251,64,28,21,23,1:32.102,,,0
2473,251,86,30,16,24,1:32.470,,,0
2474,252,14,3,6,1,1:20.537,,,1
2475,252,71,3,5,2,1:20.905,,,1
2476,252,30,22,1,3,1:21.301,,,1
2477,252,77,6,28,4,1:21.970,,,1
2478,252,49,15,30,5,1:22.226,,,1
2479,252,65,22,2,6,1:22.322,,,1
2480,252,55,6,27,7,1:22.391,,,1
2481,252,22,17,14,8,1:22.538,,,1
2482,252,84,27,25,9,1:22.588,,,1
2483,252,56,17,15,10,1:22.831,,,1
2484,252,44,27,26,11,1:22.904,,,0
2485,252,87,1,7,12,1:22.914,,,0
2486,252,57,1,8,13,1:23.064,,,0
2487,252,96,15,29,14,1:23.934,,,0
2488,252,63,25,4,15,1:23.936,,,0
2489,252,79,25,3,16,1:24.287,,,0
2490,252,83,18,23,17,1:24.657,,,0
2491,252,69,18,24,18,1:24.778,,,0
2492,252,89,29,10,19,1:24.883,,,0
2493,252,97,29,9,20,1:25.179,,,0
2494,252,85,30,17,21,1:26.172,,,0
2495,252,64,28,21,22,1:27.292,,,0
2496,252,90,28,22,23,1:27.523,,,0
2497,252,98,30,16,24,1:32.769,,,0
2498,253,14,3,6,1,1:18.738,,,1
2499,253,71,3,5,2,1:18.972,,,1
2500,253,30,22,1,3,1:19.150,,,1
2501,253,77,6,28,4,1:19.821,,,1
2502,253,56,17,15,5,1:20.488,,,1
2503,253,55,6,27,6,1:20.510,,,1
2504,253,65,22,2,7,1:20.653,,,1
2505,253,49,15,30,8,1:20.749,,,1
2506,253,57,1,8,9,1:20.866,,,1
2507,253,87,1,7,10,1:20.909,,,1
2508,253,22,17,14,11,1:21.211,,,0
2509,253,84,27,25,12,1:21.541,,,0
2510,253,96,15,29,13,1:22.059,,,0
2511,253,44,27,26,14,1:22.062,,,0
2512,253,63,25,4,15,1:23.058,,,0
2513,253,83,18,23,16,1:23.328,,,0
2514,253,97,29,9,17,1:23.689,,,0
2515,253,69,18,24,18,1:23.760,,,0
2516,253,99,25,3,19,1:24.286,,,0
2517,253,85,30,17,20,1:24.696,,,0
2518,253,89,29,10,21,1:24.900,,,0
2519,253,64,28,21,22,1:25.157,,,0
2520,253,90,28,22,23,1:26.098,,,0
2521,253,98,30,16,24,1:27.853,,,0
2522,254,14,3,6,1,1:14.013,,,1
2523,254,71,3,5,2,1:14.213,,,1
2524,254,30,22,1,3,1:14.284,,,1
2525,254,55,6,27,4,1:14.919,,,1
2526,254,77,6,28,5,1:14.974,,,1
2527,254,56,17,15,6,1:15.354,,,1
2528,254,65,22,2,7,1:15.556,,,1
2529,254,49,15,30,8,1:15.561,,,1
2530,254,44,27,26,9,1:15.621,,,1
2531,254,87,1,7,10,1:15.652,,,1
2532,254,22,17,14,11,1:15.774,,,0
2533,254,76,1,8,12,1:16.339,,,0
2534,254,88,27,25,13,1:16.519,,,0
2535,254,83,18,23,14,1:16.596,,,0
2536,254,96,15,29,15,1:16.646,,,0
2537,254,69,18,24,16,1:16.887,,,0
2538,254,79,25,3,17,1:17.014,,,0
2539,254,63,25,4,18,1:17.213,,,0
2540,254,81,29,9,19,1:18.114,,,0
2541,254,89,29,10,20,1:18.212,,,0
2542,254,64,28,21,21,1:19.579,,,0
2543,254,90,28,22,22,1:19.745,,,0
2544,254,85,30,17,23,1:20.093,,,0
2545,254,92,30,16,24,1:21.405,,,0
2546,255,30,22,1,1,1:38.023,,,1
2547,255,55,6,27,2,1:38.888,,,1
2548,255,57,1,8,3,1:38.954,,,1
2549,255,71,3,5,4,1:39.032,,,1
2550,255,77,6,28,5,1:39.040,,,1
2551,255,14,3,6,6,1:39.155,,,1
2552,255,56,17,15,7,1:39.621,,,1
2553,255,49,15,30,8,1:40.010,,,1
2554,255,65,22,2,9,1:40.349,,,1
2555,255,22,17,14,10,1:40.381,,,1
2556,255,44,27,26,11,1:40.838,,,0
2557,255,63,25,4,12,1:41.355,,,0
2558,255,88,27,25,13,1:41.592,,,0
2559,255,79,25,3,14,1:41.977,,,0
2560,255,81,29,9,15,1:42.059,,,0
2561,255,91,15,29,16,1:42.912,,,0
2562,255,83,18,23,17,1:43.102,,,0
2563,255,69,18,24,18,1:43.542,,,0
2564,255,89,29,10,19,1:44.074,,,0
2565,255,85,30,17,20,1:46.097,,,0
2566,255,64,28,21,21,1:46.654,,,0
2567,255,90,28,22,22,1:48.267,,,0
2568,255,92,30,16,23,1:48.289,,,0
2569,255,87,1,7,24,16:42.640,,,0
2570,256,71,3,5,1,,,,1
2571,256,14,3,6,2,,,,1
2572,256,30,22,1,3,,,,1
2573,256,77,6,28,4,,,,1
2574,256,55,6,27,5,,,,1
2575,256,49,15,30,6,,,,1
2576,256,22,17,14,7,,,,1
2577,256,65,22,2,8,,,,1
2578,256,56,17,15,9,,,,1
2579,256,87,1,7,10,,,,1
2580,256,84,27,25,11,,,,0
2581,256,44,27,26,12,,,,0
2582,256,81,29,9,13,,,,0
2583,256,63,25,4,14,,,,0
2584,256,69,18,24,15,,,,0
2585,256,79,25,3,16,,,,0
2586,256,83,18,23,17,,,,0
2587,256,91,15,29,18,,,,0
2588,256,89,29,10,19,,,,0
2589,256,90,28,22,20,,,,0
2590,256,64,28,21,21,,,,0
2591,256,85,30,16,22,,,,0
2592,256,92,30,16,23,,,,0
2593,256,57,1,8,24,,,,0
2594,257,102,3,2,1,1:15.962,,,1
2595,257,30,22,5,2,1:16.290,,,1
2596,257,55,6,27,3,1:17.385,,,1
2597,257,71,3,0,4,1:17.554,,,1
2598,257,49,15,30,5,1:17.806,,,1
2599,257,81,29,10,6,1:17.866,,,1
2600,257,91,15,29,7,1:17.927,,,1
2601,257,57,1,7,8,1:18.122,,,1
2602,257,50,22,6,9,1:18.183,,,1
2603,257,79,25,3,10,1:18.194,,,1
2604,257,104,29,9,11,1:18.204,,,0
2605,257,87,25,4,12,1:18.246,,,0
2606,257,100,33,20,13,1:18.321,,,0
2607,257,22,17,14,14,1:18.414,,,0
2608,257,94,18,23,15,1:18.659,,,0
2609,257,56,17,15,16,1:18.751,,,0
2610,257,77,6,28,17,1:18.855,,,0
2611,257,84,1,8,18,1:18.864,,,0
2612,257,44,27,26,19,1:19.304,,,0
2613,257,103,27,25,20,1:19.398,,,0
2614,257,65,32,12,21,1:19.483,,,0
2615,257,105,18,24,22,1:19.517,,,0
2616,257,106,33,19,23,1:19.524,,,0
2617,257,83,32,11,24,1:19.975,,,0
2618,257,92,30,34,25,1:20.729,,,0
2619,257,101,31,31,26,1:21.186,,,0
2620,258,102,3,2,1,1:10.218,,,1
2621,258,30,22,5,2,1:10.440,,,1
2622,258,71,3,0,3,1:10.771,,,1
2623,258,57,1,7,4,1:11.683,,,1
2624,258,77,6,28,5,1:11.744,,,1
2625,258,84,1,8,6,1:12.351,,,1
2626,258,78,6,27,7,1:12.372,,,1
2627,258,22,17,14,8,1:12.409,,,1
2628,258,104,29,9,9,1:12.444,,,1
2629,258,50,22,6,10,1:12.554,,,1
2630,258,49,15,30,11,1:12.686,,,0
2631,258,87,25,4,12,1:12.751,,,0
2632,258,81,29,10,13,1:12.866,,,0
2633,258,79,25,3,14,1:13.013,,,0
2634,258,105,18,24,15,1:13.016,,,0
2635,258,100,33,20,16,1:13.111,,,0
2636,258,94,18,23,17,1:13.529,,,0
2637,258,103,27,25,18,1:13.613,,,0
2638,258,91,15,29,19,1:13.855,,,0
2639,258,88,17,15,20,1:13.932,,,0
2640,258,106,33,19,21,1:14.101,,,0
2641,258,44,27,26,22,1:14.106,,,0
2642,258,65,32,12,23,1:14.424,,,0
2643,258,83,32,11,24,1:14.657,,,0
2644,258,101,31,31,25,1:14.748,,,0
2645,258,107,31,32,26,1:16.536,,,0
2646,259,102,3,2,1,1:21.548,,,1
2647,259,30,22,5,2,1:21.885,,,1
2648,259,77,6,28,3,1:22.113,,,1
2649,259,71,3,0,4,1:22.168,,,1
2650,259,109,22,6,5,1:22.717,,,1
2651,259,78,6,27,6,1:22.841,,,1
2652,259,49,15,30,7,1:23.119,,,1
2653,259,57,1,7,8,1:23.140,,,1
2654,259,79,25,3,9,1:23.322,,,1
2655,259,91,15,29,10,1:23.347,,,1
2656,259,81,29,10,11,1:23.663,,,0
2657,259,87,25,4,12,1:23.703,,,0
2658,259,84,1,8,13,1:23.858,,,0
2659,259,94,18,23,14,1:24.078,,,0
2660,259,105,18,24,15,1:24.276,,,0
2661,259,104,29,9,16,1:24.472,,,0
2662,259,103,27,25,17,1:24.678,,,0
2663,259,100,33,20,18,1:24.852,,,0
2664,259,44,27,26,19,1:24.996,,,0
2665,259,65,32,12,20,1:25.114,,,0
2666,259,110,17,15,21,1:25.234,,,0
2667,259,83,32,11,22,1:25.295,,,0
2668,259,106,33,19,23,1:25.991,,,0
2669,259,101,31,31,24,1:26.817,,,0
2670,259,92,30,34,25,1:27.143,,,0
2671,259,107,31,32,26,1:27.584,,,0
2672,259,108,30,33,27,1:27.881,,,0
2673,259,22,17,14,28,,,,0
2674,261,30,22,5,1,1:21.908,,,1
2675,261,71,3,0,2,1:22.559,,,1
2676,261,57,1,7,3,1:22.660,,,1
2677,261,109,22,6,4,1:22.983,,,1
2678,261,22,17,14,5,1:23.594,,,1
2679,261,55,6,27,6,1:23.700,,,1
2680,261,77,6,28,7,1:23.715,,,1
2681,261,84,1,8,8,1:23.763,,,1
2682,261,14,3,2,9,1:23.782,,,1
2683,261,79,25,3,10,1:23.969,,,1
2684,261,87,25,4,11,1:23.981,,,0
2685,261,49,15,30,12,1:24.254,,,0
2686,261,56,17,15,13,1:24.930,,,0
2687,261,105,18,24,14,1:24.996,,,0
2688,261,81,29,10,15,1:25.018,,,0
2689,261,100,33,20,16,1:25.050,,,0
2690,261,106,33,19,17,1:25.161,,,0
2691,261,94,18,23,18,1:25.247,,,0
2692,261,44,27,26,19,1:25.577,,,0
2693,261,103,27,25,20,1:25.766,,,0
2694,261,104,29,9,21,1:26.084,,,0
2695,261,65,32,12,22,1:26.397,,,0
2696,261,70,32,11,23,1:27.685,,,0
2697,261,101,31,31,24,1:28.151,,,0
2698,261,92,30,34,25,1:28.873,,,0
2699,261,108,30,33,26,1:30.657,,,0
2700,262,30,22,5,1,1:26.178,,,1
2701,262,55,6,27,2,1:26.277,,,1
2702,262,77,6,28,3,1:27.059,,,1
2703,262,71,3,0,4,1:27.094,,,1
2704,262,14,3,2,5,1:27.211,,,1
2705,262,22,17,14,6,1:27.554,,,1
2706,262,57,1,7,7,1:27.616,,,1
2707,262,56,17,15,8,1:27.780,,,1
2708,262,79,25,3,9,1:27.827,,,1
2709,262,49,15,30,10,1:27.977,,,1
2710,262,81,29,10,11,1:27.989,,,0
2711,262,84,1,8,12,1:28.197,,,0
2712,262,87,25,4,13,1:28.579,,,0
2713,262,110,15,29,14,1:28.694,,,0
2714,262,94,18,23,15,1:28.847,,,0
2715,262,104,29,9,16,1:28.882,,,0
2716,262,65,32,12,17,1:28.889,,,0
2717,262,105,18,24,18,1:28.903,,,0
2718,262,44,27,26,19,1:28.950,,,0
2719,262,109,22,6,20,1:28.993,,,0
2720,262,100,33,20,21,1:29.039,,,0
2721,262,106,33,19,22,1:29.403,,,0
2722,262,70,32,11,23,1:30.160,,,0
2723,262,103,27,25,24,1:30.493,,,0
2724,262,101,31,31,25,1:31.632,,,0
2725,262,92,30,34,26,1:32.838,,,0
2726,263,71,3,0,1,1:16.282,,,1
2727,263,95,3,2,2,1:16.359,,,1
2728,263,30,22,5,3,1:16.707,,,1
2729,263,55,6,27,4,1:16.954,,,1
2730,263,77,6,28,5,1:16.959,,,1
2731,263,56,17,15,6,1:17.441,,,1
2732,263,22,17,14,7,1:17.482,,,1
2733,263,50,22,6,8,1:17.645,,,1
2734,263,57,1,7,9,1:17.768,,,1
2735,263,49,15,30,10,1:17.830,,,1
2736,263,110,15,29,11,1:17.866,,,0
2737,263,84,1,8,12,1:18.031,,,0
2738,263,44,27,26,13,1:18.044,,,0
2739,263,79,25,3,14,1:18.192,,,0
2740,263,103,27,25,15,1:18.236,,,0
2741,263,94,18,23,16,1:18.248,,,0
2742,263,87,25,4,17,1:18.381,,,0
2743,263,104,29,9,18,1:18.568,,,0
2744,263,65,32,12,19,1:18.715,,,0
2745,263,100,33,20,20,1:18.811,,,0
2746,263,105,18,24,21,1:18.890,,,0
2747,263,81,29,10,22,1:18.936,,,0
2748,263,70,32,11,23,1:19.066,,,0
2749,263,101,31,31,24,1:19.771,,,0
2750,263,106,33,19,25,1:19.863,,,0
2751,263,111,31,32,26,1:21.829,,,0
2752,264,71,3,0,1,1:24.960,,,1
2753,264,30,22,5,2,1:24.963,,,1
2754,264,77,6,28,3,1:24.980,,,1
2755,264,55,6,27,4,1:25.541,,,1
2756,264,57,1,7,5,1:26.268,,,1
2757,264,22,17,14,6,1:26.271,,,1
2758,264,14,3,2,7,1:26.337,,,1
2759,264,79,25,3,8,1:26.414,,,1
2760,264,84,1,8,9,1:26.768,,,1
2761,264,50,22,6,10,1:26.841,,,1
2762,264,87,25,4,11,1:26.920,,,0
2763,264,56,17,15,12,1:27.065,,,0
2764,264,49,15,30,13,1:27.284,,,0
2765,264,94,18,23,14,1:27.522,,,0
2766,264,44,27,26,15,1:27.785,,,0
2767,264,81,29,10,16,1:27.886,,,0
2768,264,105,18,24,17,1:28.100,,,0
2769,264,110,15,29,18,1:28.212,,,0
2770,264,70,32,11,19,1:28.225,,,0
2771,264,104,29,9,20,1:28.231,,,0
2772,264,65,32,12,21,1:28.340,,,0
2773,264,100,33,20,22,1:28.519,,,0
2774,264,103,27,25,23,1:28.955,,,0
2775,264,106,33,19,24,1:29.299,,,0
2776,264,101,31,31,25,1:30.690,,,0
2777,264,111,31,32,26,1:30.722,,,0
2778,265,77,6,28,1,1:43.582,,,1
2779,265,55,6,27,2,1:44.012,,,1
2780,265,71,3,0,3,1:44.026,,,1
2781,265,30,22,5,4,1:44.268,,,1
2782,265,79,25,3,5,1:44.718,,,1
2783,265,14,3,2,6,1:45.146,,,1
2784,265,87,25,4,7,1:45.474,,,1
2785,265,57,1,7,8,1:45.487,,,1
2786,265,49,15,30,9,1:45.893,,,1
2787,265,56,17,15,10,1:45.911,,,1
2788,265,22,17,14,11,1:45.939,,,0
2789,265,44,27,26,12,1:46.185,,,0
2790,265,84,1,8,13,1:46.218,,,0
2791,265,103,27,25,14,1:46.290,,,0
2792,265,65,32,12,15,1:46.630,,,0
2793,265,81,29,10,16,1:46.817,,,0
2794,265,104,29,9,17,1:47.102,,,0
2795,265,110,15,29,18,1:47.235,,,0
2796,265,50,22,6,19,1:47.316,,,0
2797,265,94,18,23,20,1:47.402,,,0
2798,265,70,32,11,21,1:47.425,,,0
2799,265,100,33,20,22,1:48.229,,,0
2800,265,105,18,24,23,1:48.295,,,0
2801,265,106,33,19,24,1:48.681,,,0
2802,265,101,31,31,25,1:48.870,,,0
2803,265,111,31,32,26,1:49.204,,,0
2804,266,30,22,5,1,1:18.258,,,1
2805,266,71,3,0,2,1:18.824,,,1
